price,latitude,longitude,id,price_prediction,price_difference,price_difference_percent
567500.0,47.6769,-122.307,9547201155,524671.66,-42828.34,-7.55
445800.0,47.7119,-122.319,2926049221,413485.87,-32314.13,-7.25
395000.0,47.762,-122.11,126059018,512528.52,117528.52,29.75
849950.0,47.6344,-122.174,6189200125,1016967.88,167017.88,19.65
850000.0,47.617,-122.286,7576700131,867598.11,17598.11,2.07
580000.0,47.6652,-122.338,9136103136,415867.63,-164132.37,-28.3
511000.0,47.3892,-122.215,1822059440,651115.13,140115.13,27.42
435000.0,47.7758,-122.379,3111300040,438175.92,3175.92,0.73
510000.0,47.7677,-122.135,3244500037,609430.39,99430.39,19.5
770000.0,47.6123,-122.007,629811340,650055.73,-119944.27,-15.58
185000.0,47.3756,-122.297,1950900005,217420.72,32420.72,17.52
304500.0,47.38800000000001,-122.176,5466380050,359834.5,55334.5,18.17
315000.0,47.5541,-122.29,9459200110,486538.27,171538.27,54.46
343500.0,47.4391,-122.117,8691510150,343701.58,201.58,0.06
406000.0,47.6749,-122.323,9222400510,337644.91,-68355.09,-16.84
215000.0,47.4734,-122.35,2970800130,234362.83,19362.83,9.01
533000.0,47.6831,-122.343,9482700440,513879.19,-19120.81,-3.59
2600000.0,47.5696,-122.09,2923500230,2897097.18,297097.18,11.43
439950.0,47.5631,-122.397,2391600950,479324.44,39374.44,8.95
528000.0,47.404,-122.447,7003200120,365019.38,-162980.62,-30.87
1030000.0,47.6996,-122.233,3760500407,1736144.54,706144.54,68.56
462500.0,47.551,-122.395,2815600215,375150.56,-87349.44,-18.89
1320000.0,47.6286,-122.206,9533600100,1004688.27,-315311.73,-23.89
527500.0,47.6427,-122.327,2025049192,527122.29,-377.71,-0.07
540000.0,47.5078,-122.169,423059387,779161.68,239161.68,44.29
519950.0,47.6722,-122.381,2767603505,408420.7,-111529.3,-21.45
930800.0,47.6664,-122.045,3528000510,1058874.14,128074.14,13.76
950000.0,47.3389,-122.334,521049227,864886.56,-85113.44,-8.96
1000000.0,47.6444,-122.191,9808590310,1237058.94,237058.94,23.71
216650.0,47.5421,-122.322,2734100732,410934.21,194284.21,89.68
720000.0,47.591,-122.008,6127000480,777060.75,57060.75,7.93
303000.0,47.3311,-122.17,7300410060,313394.49,10394.49,3.43
935000.0,47.6956,-122.311,5101402618,1219132.57,284132.57,30.39
475000.0,47.7227,-122.16,8835200230,518422.85,43422.85,9.14
455000.0,47.4559,-122.344,4197400005,513973.32,58973.32,12.96
897000.0,47.6911,-122.293,5363200100,819963.63,-77036.37,-8.59
835000.0,47.6346,-122.063,8651611060,918712.42,83712.42,10.03
335900.0,47.345,-122.209,301401630,276558.55,-59341.45,-17.67
450000.0,47.7286,-122.168,3787000140,538764.56,88764.56,19.73
419950.0,47.7211,-122.166,2558650200,582327.22,162377.22,38.67
735000.0,47.6782,-122.3,8156600155,703212.39,-31787.61,-4.32
475000.0,47.7144,-122.204,7940700050,558476.34,83476.34,17.57
489500.0,47.7327,-121.965,2619950310,523409.22,33909.22,6.93
359950.0,47.3492,-122.152,7885800900,391421.56,31471.56,8.74
920000.0,47.554,-122.095,5608000860,972706.03,52706.03,5.73
390000.0,47.6903,-122.34,4459800100,413662.07,23662.07,6.07
535000.0,47.4158,-122.002,222069029,469985.89,-65014.11,-12.15
1270000.0,47.6362,-122.282,1084000107,1036253.31,-233746.69,-18.41
450000.0,47.7025,-122.198,3039000020,472479.03,22479.03,5.0
299000.0,47.7255,-122.164,8835220200,364383.73,65383.73,21.87
250000.0,47.4126,-122.165,1022059123,327499.3,77499.3,31.0
416500.0,47.5003,-122.465,8887001640,461659.57,45159.57,10.84
515000.0,47.5589,-122.394,9393700065,326855.93,-188144.07,-36.53
1570000.0,47.64,-122.285,1330300451,980349.3,-589650.7,-37.56
265000.0,47.3898,-122.049,3654800200,288481.19,23481.19,8.86
240000.0,47.3263,-122.365,4167700210,274125.96,34125.96,14.22
382000.0,47.7462,-121.98,1559900200,346602.21,-35397.79,-9.27
243400.0,47.3782,-122.304,7523700305,231242.54,-12157.46,-4.99
500000.0,47.6881,-122.184,2273600250,496422.79,-3577.21,-0.72
738000.0,47.5839,-122.383,6837700005,553066.06,-184933.94,-25.06
715000.0,47.6378,-122.065,8651610580,668971.03,-46028.97,-6.44
650000.0,47.6274,-122.04,2405500050,758030.35,108030.35,16.62
400000.0,47.7159,-122.203,7941140070,429511.25,29511.25,7.38
158800.0,47.5006,-122.334,2641800015,243407.38,84607.38,53.28
245000.0,47.4034,-122.187,6700390210,310680.34,65680.34,26.81
465000.0,47.7213,-122.171,2558690130,555280.17,90280.17,19.42
287000.0,47.528,-122.352,7972602435,314335.6,27335.6,9.52
799000.0,47.7648,-122.112,126059019,785811.8,-13188.2,-1.65
699000.0,47.6441,-122.113,9328510100,754788.74,55788.74,7.98
430000.0,47.6953,-122.332,3226049478,471365.7,41365.7,9.62
550000.0,47.6789,-122.116,1494300110,515984.33,-34015.67,-6.18
385000.0,47.5427,-122.356,3438502715,479581.46,94581.46,24.57
338000.0,47.4594,-122.326,7250000065,327919.35,-10080.65,-2.98
335000.0,47.3341,-122.188,1402900460,341691.67,6691.67,2.0
583500.0,47.7605,-122.085,1630700361,570397.98,-13102.02,-2.25
273000.0,47.3622,-122.074,8647800150,357167.9,84167.9,30.83
230000.0,47.3054,-122.369,8944300010,192249.64,-37750.36,-16.41
688000.0,47.5421,-121.888,7853301390,714913.95,26913.95,3.91
365000.0,47.4288,-122.198,6623400187,269205.43,-95794.57,-26.25
309950.0,47.2877,-122.349,5422430320,236086.97,-73863.03,-23.83
600000.0,47.6068,-122.112,3625059143,694388.51,94388.51,15.73
685000.0,47.5464,-122.191,3343301385,828660.95,143660.95,20.97
625000.0,47.746,-122.218,8854100350,800610.31,175610.31,28.1
525000.0,47.2328,-121.945,820079101,574203.43,49203.43,9.37
250000.0,47.3255,-122.305,537000416,243599.16,-6400.84,-2.56
160000.0,47.7129,-121.325,8649400790,467795.62,307795.62,192.37
600000.0,47.7634,-122.139,3244500078,1155545.66,555545.66,92.59
310000.0,47.5342,-122.373,9269200520,231049.09,-78950.91,-25.47
505000.0,47.5803,-122.398,3505100297,438161.3,-66838.7,-13.24
292500.0,47.3096,-122.377,9510900070,190804.39,-101695.61,-34.77
390000.0,47.7429,-121.981,2130702205,373204.38,-16795.62,-4.31
546000.0,47.6032,-122.311,3037200141,562936.88,16936.88,3.1
392000.0,47.3701,-122.041,4123830480,341074.87,-50925.13,-12.99
410000.0,47.6767,-122.38,7518502030,349793.81,-60206.19,-14.68
250000.0,47.2058,-121.997,5595900090,246597.37,-3402.63,-1.36
269950.0,47.5104,-122.171,428000150,322173.54,52223.54,19.35
477000.0,47.6758,-122.369,452001475,423172.95,-53827.05,-11.28
769900.0,47.5797,-122.391,9276200569,679090.22,-90809.78,-11.8
240000.0,47.2929,-122.371,7972000240,257890.17,17890.17,7.45
602000.0,47.6688,-122.024,9508850120,576450.97,-25549.03,-4.24
140000.0,47.4204,-122.316,7686203275,203351.97,63351.97,45.25
465000.0,47.3367,-122.335,5137300130,347164.23,-117835.77,-25.34
699188.0,47.5178,-121.887,7853430180,548248.18,-150939.82,-21.59
610000.0,47.6872,-122.036,7202271060,629434.47,19434.47,3.19
401000.0,47.6364,-122.037,6817810190,299796.35,-101203.65,-25.24
435010.0,47.5293,-122.354,2113700790,340008.32,-95001.68,-21.84
1400000.0,47.5744,-122.406,148000475,1183423.45,-216576.55,-15.47
689888.0,47.6167,-122.29,7576200040,818321.2,128433.2,18.62
278000.0,47.3718,-122.073,7760400470,242152.84,-35847.16,-12.89
565500.0,47.5589,-122.392,8608900205,442812.0,-122688.0,-21.7
492500.0,47.4422,-122.505,5238800020,376368.46,-116131.54,-23.58
962800.0,47.559,-122.118,8965410150,961571.81,-1228.19,-0.13
740000.0,47.547,-122.111,2424059116,1196726.28,456726.28,61.72
330000.0,47.4654,-122.194,7399000360,417534.69,87534.69,26.53
860000.0,47.6839,-122.19,3886902950,1081691.13,221691.13,25.78
920000.0,47.6818,-122.023,7202360430,956687.87,36687.87,3.99
532000.0,47.6983,-122.127,7199340620,514166.46,-17833.54,-3.35
339500.0,47.3644,-122.04,9406550060,281453.37,-58046.63,-17.1
835000.0,47.7103,-122.027,8682220150,510611.78,-324388.22,-38.85
441500.0,47.7283,-122.194,9477100490,422239.51,-19260.49,-4.36
1880000.0,47.617,-122.282,6321000045,1727436.86,-152563.14,-8.12
339900.0,47.3363,-122.331,1862700290,278426.1,-61473.9,-18.09
616300.0,47.6825,-122.19,3886902505,645157.18,28857.18,4.68
1280000.0,47.6341,-122.284,5318100840,1111624.28,-168375.72,-13.15
220000.0,47.4759,-122.208,7231502505,240671.59,20671.59,9.4
1970000.0,47.6203,-122.212,8964800025,1723419.95,-246580.05,-12.52
229950.0,47.4972,-122.224,1180003175,241006.58,11056.58,4.81
289900.0,47.4492,-122.157,2473101360,310401.58,20501.58,7.07
225000.0,47.3719,-122.215,9183703376,245628.64,20628.64,9.17
775000.0,47.6397,-122.388,269001360,538704.94,-236295.06,-30.49
1160000.0,47.488,-122.364,7781600025,1347850.72,187850.72,16.19
837500.0,47.6861,-122.198,1245002125,822485.78,-15014.22,-1.79
506500.0,47.7278,-122.218,8651720470,535666.97,29166.97,5.76
1050000.0,47.6772,-122.267,8924100308,1081875.12,31875.12,3.04
782000.0,47.4358,-122.085,7937600395,1005474.56,223474.56,28.58
575000.0,47.6347,-122.173,6189200050,667984.17,92984.17,16.17
310000.0,47.5118,-122.189,345700150,293234.09,-16765.91,-5.41
630000.0,47.7004,-122.295,3326049077,503725.99,-126274.01,-20.04
600000.0,47.6873,-122.321,2878601425,569578.08,-30421.92,-5.07
630000.0,47.6735,-122.362,2769600190,671871.29,41871.29,6.65
255000.0,47.422,-122.153,2618300190,263001.63,8001.63,3.14
750000.0,47.6134,-122.308,7234601440,602048.23,-147951.77,-19.73
1310000.0,47.6398,-122.39,269001331,983487.42,-326512.58,-24.92
295000.0,47.3618,-122.195,8700100100,269318.41,-25681.59,-8.71
255000.0,47.7689,-122.315,3971701300,315812.86,60812.86,23.85
417000.0,47.6677,-122.324,9550202870,484439.16,67439.16,16.17
268000.0,47.369,-122.126,7237300330,292482.99,24482.99,9.14
310000.0,47.7116,-122.213,1138000830,477761.47,167761.47,54.12
530000.0,47.3376,-122.323,5152100110,290768.91,-239231.09,-45.14
520000.0,47.7617,-122.378,3585900430,493458.71,-26541.29,-5.1
281000.0,47.4023,-122.273,6200017,199922.57,-81077.43,-28.85
147500.0,47.404,-122.203,8802400416,268896.55,121396.55,82.3
374150.0,47.752,-122.35,9371700132,377377.89,3227.89,0.86
200000.0,47.4229,-122.324,2946000285,265200.62,65200.62,32.6
449000.0,47.7155,-122.315,2044500213,480633.91,31633.91,7.05
1010000.0,47.6169,-122.212,4389201021,685286.93,-324713.07,-32.15
345000.0,47.7364,-122.295,1568100380,378446.85,33446.85,9.69
435000.0,47.604,-122.307,1934800086,581609.94,146609.94,33.7
195000.0,47.2052,-121.987,8005100025,273005.38,78005.38,40.0
1150000.0,47.7336,-122.284,7351200295,968009.48,-181990.52,-15.83
311000.0,47.317,-122.385,8731981680,277303.24,-33696.76,-10.83
250000.0,47.3781,-122.284,1253200170,242563.35,-7436.65,-2.97
672000.0,47.6597,-122.355,8129700743,582551.81,-89448.19,-13.31
330000.0,47.5722,-122.291,9834200925,443701.8,113701.8,34.46
190000.0,47.3015,-122.216,7116000225,209903.72,19903.72,10.48
487500.0,47.6513,-122.385,2770601461,468696.09,-18803.91,-3.86
472000.0,47.5897,-122.136,6751100125,494100.88,22100.88,4.68
350000.0,47.3248,-122.179,921059132,299739.18,-50260.82,-14.36
246000.0,47.2899,-122.372,2791500280,289767.51,43767.51,17.79
239900.0,47.4897,-122.24,3969300030,220313.08,-19586.92,-8.16
337000.0,47.5311,-122.382,3013300895,321600.25,-15399.75,-4.57
360000.0,47.6818,-122.165,3888100133,418119.12,58119.12,16.14
375000.0,47.4873,-121.783,8039900400,302261.78,-72738.22,-19.4
407000.0,47.6655,-122.13,5422560660,602000.27,195000.27,47.91
345000.0,47.588,-122.305,7548301056,491133.09,146133.09,42.36
475000.0,47.7212,-122.172,2558690150,554596.7,79596.7,16.76
940000.0,47.5833,-122.242,5315100806,1116707.94,176707.94,18.8
640000.0,47.6195,-122.299,9828702245,614819.18,-25180.82,-3.93
419000.0,47.7214,-122.166,2558670110,507535.37,88535.37,21.13
219950.0,47.5328,-122.275,1443500905,295280.06,75330.06,34.25
620000.0,47.4721,-122.148,1461200020,644413.07,24413.07,3.94
600000.0,47.619,-122.311,8080400045,525461.35,-74538.65,-12.42
789000.0,47.4036,-122.462,6398000011,684828.09,-104171.91,-13.2
305000.0,47.7282,-122.296,3821700038,358465.62,53465.62,17.53
530000.0,47.7029,-122.015,8682280270,437873.44,-92126.56,-17.38
2560000.0,47.661,-122.269,6613000935,3124392.87,564392.87,22.05
1050000.0,47.6362,-122.363,2397101200,724740.58,-325259.42,-30.98
395000.0,47.6921,-122.38,3300701170,337121.83,-57878.17,-14.65
145000.0,47.6836,-122.174,2870000040,376961.29,231961.29,159.97
540000.0,47.6148,-122.309,7234601025,549164.88,9164.88,1.7
685000.0,47.6504,-122.004,1332000100,738314.45,53314.45,7.78
525000.0,47.6722,-122.391,477000019,500782.26,-24217.74,-4.61
2950000.0,47.6387,-122.405,1370800515,1453141.91,-1496858.09,-50.74
150000.0,47.3063,-122.219,8698600395,258306.06,108306.06,72.2
425000.0,47.5044,-122.35,2586800270,265698.72,-159301.28,-37.48
438000.0,47.6776,-122.318,9528102772,505503.6,67503.6,15.41
235000.0,47.4783,-122.265,2800031,282263.58,47263.58,20.11
230000.0,47.4235,-122.155,8155000040,242308.23,12308.23,5.35
616000.0,47.6161,-122.021,8677300720,600202.21,-15797.79,-2.56
195000.0,47.3278,-122.262,5647900930,252123.87,57123.87,29.29
168000.0,47.3804,-122.318,3530430155,250905.19,82905.19,49.35
458000.0,47.7509,-122.056,826069016,661972.44,203972.44,44.54
467000.0,47.6801,-122.348,3362401758,486659.82,19659.82,4.21
472500.0,47.547,-121.997,3630060070,360179.68,-112320.32,-23.77
576000.0,47.5866,-122.175,6205500280,562581.95,-13418.05,-2.33
570000.0,47.6987,-122.231,3760500435,870348.63,300348.63,52.69
600600.0,47.4349,-122.328,9325200120,508142.57,-92457.43,-15.39
649950.0,47.4167,-121.936,522079067,485067.75,-164882.25,-25.37
322400.0,47.4706,-122.1,7230400430,428209.59,105809.59,32.82
1180000.0,47.38,-122.011,2322069010,836492.88,-343507.12,-29.11
1440000.0,47.61600000000001,-122.218,5494000040,988563.84,-451436.16,-31.35
452000.0,47.545,-122.36,3438501583,560784.13,108784.13,24.07
471000.0,47.6458,-121.904,8161020060,400098.82,-70901.18,-15.05
344000.0,47.3626,-122.04,9406530150,355760.75,11760.75,3.42
385000.0,47.5549,-122.292,2742100009,475804.11,90804.11,23.59
570000.0,47.5714,-122.005,3905120540,440834.56,-129165.44,-22.66
385000.0,47.6348,-122.032,6817800630,295110.4,-89889.6,-23.35
222000.0,47.3683,-122.147,5470100220,260445.82,38445.82,17.32
509900.0,47.6546,-122.049,7511200020,478812.98,-31087.02,-6.1
360000.0,47.5588,-122.301,4174600055,546519.02,186519.02,51.81
923990.0,47.7053,-122.126,2937300440,995219.1,71229.1,7.71
717000.0,47.5608,-122.016,1149900050,720922.76,3922.76,0.55
674000.0,47.6745,-122.287,8815400165,600017.64,-73982.36,-10.98
260000.0,47.395,-122.176,1761300110,291564.81,31564.81,12.14
226740.0,47.2927,-122.183,2599200830,259718.33,32978.33,14.54
299500.0,47.4629,-121.743,7334501410,235735.45,-63764.55,-21.29
648475.0,47.6406,-122.344,3528900980,681998.83,33523.83,5.17
362000.0,47.7372,-122.221,3578700073,414535.6,52535.6,14.51
690000.0,47.5271,-122.381,1781500220,597105.09,-92894.91,-13.46
320000.0,47.26600000000001,-122.307,7212651210,272740.08,-47259.92,-14.77
490000.0,47.6779,-122.377,7518500301,406459.62,-83540.38,-17.05
203000.0,47.2896,-122.369,5029451080,242796.78,39796.78,19.6
729000.0,47.5489,-122.185,1999600320,766255.5,37255.5,5.11
651000.0,47.327,-122.094,721069087,639742.98,-11257.02,-1.73
1390000.0,47.62600000000001,-122.213,2566300100,947671.3,-442328.7,-31.82
509000.0,47.7446,-122.249,3579000800,701004.82,192004.82,37.72
590000.0,47.459,-122.118,9558050230,849178.01,259178.01,43.93
270000.0,47.4501,-122.274,5379804537,312869.03,42869.03,15.88
240000.0,47.4915,-122.338,7889602020,276148.8,36148.8,15.06
196000.0,47.2976,-122.271,3751600176,239172.87,43172.87,22.03
354950.0,47.719,-122.321,6413600276,374785.95,19835.95,5.59
950000.0,47.5261,-122.144,7135520610,1307422.65,357422.65,37.62
285000.0,47.7218,-122.356,9158100116,319407.96,34407.96,12.07
446000.0,47.7762,-122.257,8663100050,489246.17,43246.17,9.7
550000.0,47.5582,-122.139,2141300620,636392.96,86392.96,15.71
640000.0,47.51600000000001,-122.203,1644500450,671063.29,31063.29,4.85
179000.0,47.4488,-122.274,5379805495,213237.18,34237.18,19.13
600000.0,47.7437,-122.287,6744700285,752111.07,152111.07,25.35
347500.0,47.3126,-122.043,6791400800,243356.78,-104143.22,-29.97
1280000.0,47.6604,-122.289,9822700190,932087.91,-347912.09,-27.18
220000.0,47.4852,-122.251,1423049019,209728.15,-10271.85,-4.67
194990.0,47.5335,-122.272,1443500305,318575.04,123585.04,63.38
319000.0,47.2938,-122.348,1321710460,255379.36,-63620.64,-19.94
1400000.0,47.6388,-122.409,1370800935,957500.13,-442499.87,-31.61
250000.0,47.4653,-122.338,1221000395,231286.01,-18713.99,-7.49
447000.0,47.682,-122.035,7202330330,355254.23,-91745.77,-20.52
749000.0,47.684,-122.386,6021503840,424527.7,-324472.3,-43.32
375000.0,47.7578,-122.094,1775950030,441828.56,66828.56,17.82
1210000.0,47.6762,-122.267,8924100370,1261191.96,51191.96,4.23
870000.0,47.6655,-122.363,475001235,839843.49,-30156.51,-3.47
639500.0,47.6327,-122.097,1036000610,586497.65,-53002.35,-8.29
470500.0,47.7484,-122.237,5634500201,474350.74,3850.74,0.82
968000.0,47.5739,-122.069,5569700075,1083839.72,115839.72,11.97
1540000.0,47.6321,-122.2,249000205,1722455.15,182455.15,11.85
535000.0,47.4585,-122.13,8856900310,682974.35,147974.35,27.66
249000.0,47.3577,-122.16,5466410030,245854.93,-3145.07,-1.26
600000.0,47.6754,-122.359,9287801150,491167.97,-108832.03,-18.14
299500.0,47.3406,-122.057,7843500090,333011.67,33511.67,11.19
579000.0,47.3401,-121.946,521079025,688528.19,109528.19,18.92
723000.0,47.5413,-121.877,7852120030,694505.49,-28494.51,-3.94
213000.0,47.4481,-122.278,5379805120,230451.72,17451.72,8.19
152500.0,47.3467,-122.307,4222310010,162962.75,10462.75,6.86
361600.0,47.6914,-122.31,5101400994,343879.37,-17720.63,-4.9
255000.0,47.3944,-122.187,2212200050,259897.69,4897.69,1.92
560000.0,47.5198,-122.389,2487200279,537470.2,-22529.8,-4.02
325000.0,47.5692,-122.295,1624049228,580923.22,255923.22,78.75
1930000.0,47.6377,-122.212,8081500060,1833003.23,-96996.77,-5.03
517000.0,47.6118,-122.299,1189000910,604485.7,87485.7,16.92
320000.0,47.5376,-122.371,8122101146,355621.44,35621.44,11.13
308000.0,47.275,-122.295,5205000250,298380.8,-9619.2,-3.12
315000.0,47.4629,-122.187,7399301050,328467.81,13467.81,4.28
442500.0,47.7346,-121.97,3296900160,446990.46,4490.46,1.01
385000.0,47.5686,-122.315,5680000750,602295.76,217295.76,56.44
418800.0,47.7365,-122.242,3649100315,507917.93,89117.93,21.28
265500.0,47.2576,-122.214,4137040060,313481.48,47981.48,18.07
335000.0,47.7038,-122.348,6145600780,439306.74,104306.74,31.14
265000.0,47.4576,-122.16,2473250280,337522.37,72522.37,27.37
507000.0,47.4296,-122.111,7702600160,471747.23,-35252.77,-6.95
800000.0,47.6249,-122.206,2925059260,926562.16,126562.16,15.82
385000.0,47.7575,-122.361,5587000010,469042.3,84042.3,21.83
825000.0,47.6313,-122.204,685000265,712965.07,-112034.93,-13.58
560000.0,47.295,-122.086,1921069082,451546.5,-108453.5,-19.37
355000.0,47.5122,-122.181,9202500150,438834.26,83834.26,23.62
630000.0,47.6493,-122.401,6822100155,513441.83,-116558.17,-18.5
635000.0,47.5446,-122.017,3629700030,450778.84,-184221.16,-29.01
389999.0,47.4281,-122.343,6113400046,335483.97,-54515.03,-13.98
210000.0,47.4999,-122.268,3348401584,297716.62,87716.62,41.77
675000.0,47.6503,-122.198,2432000130,602881.65,-72118.35,-10.68
213500.0,47.4931,-122.298,257000057,328374.68,114874.68,53.81
1330000.0,47.6329,-122.31,2125049024,1072030.15,-257969.85,-19.4
328000.0,47.2581,-122.2,7299600700,296712.7,-31287.3,-9.54
305000.0,47.3082,-122.372,9510900630,214608.0,-90392.0,-29.64
525126.0,47.6159,-122.114,4038700720,522337.4,-2788.6,-0.53
349000.0,47.4346,-122.201,2641400290,374405.98,25405.98,7.28
210000.0,47.5035,-122.36,6303401365,286801.05,76801.05,36.57
304400.0,47.3075,-122.359,104560120,228828.29,-75571.71,-24.83
383000.0,47.7527,-122.082,1628700107,361309.4,-21690.6,-5.66
747450.0,47.6088,-122.311,2255500123,669058.39,-78391.61,-10.49
371000.0,47.5418,-121.962,3024079069,306906.7,-64093.3,-17.28
465000.0,47.7467,-122.339,415100010,513908.56,48908.56,10.52
203000.0,47.4864,-122.317,7460000015,259865.63,56865.63,28.01
1430000.0,47.6292,-122.225,9290900160,1410111.66,-19888.34,-1.39
237500.0,47.7389,-122.324,2634500005,276867.21,39367.21,16.58
1580000.0,47.6815,-122.2,3885806105,1307018.49,-272981.51,-17.28
712000.0,47.6351,-122.06,7504030220,727447.9,15447.9,2.17
305000.0,47.333,-122.345,621049103,230823.78,-74176.22,-24.32
362362.0,47.5535,-122.269,1231001090,298618.2,-63743.8,-17.59
230000.0,47.459,-122.181,1423400160,229357.49,-642.51,-0.28
2920000.0,47.6263,-122.284,5317100750,2226192.05,-693807.95,-23.76
410000.0,47.479,-122.356,3541600210,423658.01,13658.01,3.33
635000.0,47.6727,-122.293,1870400615,633620.09,-1379.91,-0.22
380500.0,47.6929,-122.342,993000873,444511.36,64011.36,16.82
499950.0,47.7707,-122.35,2228900161,554162.74,54212.74,10.84
200000.0,47.4802,-122.335,4337000070,231422.07,31422.07,15.71
508000.0,47.6623,-122.141,8123450300,605740.1,97740.1,19.24
240000.0,47.5105,-122.36,7211402305,302644.44,62644.44,26.1
525000.0,47.5661,-122.29,1604601803,694769.43,169769.43,32.34
230000.0,47.1776,-122.011,3520069033,508709.32,278709.32,121.18
925000.0,47.6701,-122.339,9551201155,955669.93,30669.93,3.32
468000.0,47.7245,-121.959,808300200,478694.01,10694.01,2.29
263000.0,47.3538,-122.047,2310030500,288490.79,25490.79,9.69
260000.0,47.3943,-122.196,3388000040,265250.27,5250.27,2.02
475000.0,47.7331,-122.183,3288301410,622229.36,147229.36,31.0
320000.0,47.6931,-122.342,993000950,419285.26,99285.26,31.03
253500.0,47.3715,-122.16,7763400035,275801.11,22301.11,8.8
589950.0,47.7035,-122.164,7524400250,666499.55,76549.55,12.98
419700.0,47.5694,-122.387,7905200061,423993.98,4293.98,1.02
790000.0,47.6154,-122.168,1159400220,950005.48,160005.48,20.25
229999.0,47.3652,-122.09,8651440230,243821.52,13822.52,6.01
359000.0,47.6961,-122.349,3126049500,448343.64,89343.64,24.89
704111.0,47.7021,-122.233,3261000080,758927.47,54816.47,7.79
595000.0,47.5241,-122.193,3345700215,839768.47,244768.47,41.14
325000.0,47.4849,-122.184,4307340490,392522.26,67522.26,20.78
635000.0,47.6858,-122.336,2883200524,529402.79,-105597.21,-16.63
237000.0,47.4324,-122.197,646910160,289259.47,52259.47,22.05
500000.0,47.5622,-122.292,6056110150,692561.78,192561.78,38.51
245000.0,47.6951,-122.343,9524100207,290998.17,45998.17,18.77
399950.0,47.5511,-122.373,9284801500,491365.56,91415.56,22.86
525000.0,47.7737,-122.235,9578060540,549907.84,24907.84,4.74
657500.0,47.6157,-122.174,7971300050,701314.22,43814.22,6.66
439000.0,47.4343,-122.156,1473120390,565711.4,126711.4,28.86
250000.0,47.5292,-122.269,3336000296,306770.47,56770.47,22.71
995000.0,47.5522,-122.103,4139460390,1248026.91,253026.91,25.43
252000.0,47.4408,-122.461,3123039089,259372.83,7372.83,2.93
320000.0,47.4643,-122.346,1220000367,365179.33,45179.33,14.12
365000.0,47.3107,-122.001,844001052,267173.66,-97826.34,-26.8
743000.0,47.5402,-122.216,2581900036,671018.18,-71981.82,-9.69
869950.0,47.5923,-122.058,1853080790,774010.97,-95939.03,-11.03
320000.0,47.7599,-122.343,7276100282,559460.38,239460.38,74.83
805000.0,47.5381,-121.86,7853280370,749315.5,-55684.5,-6.92
604000.0,47.5752,-121.995,3905000200,525145.85,-78854.15,-13.06
272000.0,47.1952,-121.986,6802200670,355633.93,83633.93,30.75
799000.0,47.355,-122.319,3222049159,649697.9,-149302.1,-18.69
550000.0,47.407,-122.216,722059020,806855.44,256855.44,46.7
235000.0,47.3472,-122.11,3622059155,287872.02,52872.02,22.5
315000.0,47.3505,-122.032,7437100210,283456.73,-31543.27,-10.01
563000.0,47.6606,-122.365,124000160,467702.9,-95297.1,-16.93
635000.0,47.6339,-122.124,7752000090,733255.83,98255.83,15.47
580000.0,47.6301,-122.103,267020090,678485.59,98485.59,16.98
489950.0,47.5492,-122.276,3332500085,671596.25,181646.25,37.07
276000.0,47.2877,-122.283,1687000240,285313.16,9313.16,3.37
249000.0,47.717,-122.19,3057000400,356479.53,107479.53,43.16
386000.0,47.3524,-122.175,1329300070,342294.05,-43705.95,-11.32
455000.0,47.7212,-122.226,2888000020,481500.56,26500.56,5.82
753000.0,47.664,-121.993,1125069086,808096.05,55096.05,7.32
267500.0,47.3514,-122.167,8091410080,258595.96,-8904.04,-3.33
400000.0,47.6321,-122.034,6817801410,306990.29,-93009.71,-23.25
468000.0,47.5565,-122.275,3335000025,423392.59,-44607.41,-9.53
661000.0,47.5638,-122.38,952004875,656178.3,-4821.7,-0.73
941500.0,47.7757,-122.391,226039316,919148.35,-22351.65,-2.37
535000.0,47.7092,-121.892,2726079061,597290.84,62290.84,11.64
299000.0,47.3192,-122.287,5515600075,296037.26,-2962.74,-0.99
255000.0,47.4485,-121.774,9407001700,237988.43,-17011.57,-6.67
305000.0,47.3661,-122.02,9542840570,251496.98,-53503.02,-17.54
335000.0,47.5731,-122.135,2202500255,397212.15,62212.15,18.57
556000.0,47.6678,-122.165,1241500147,659722.72,103722.72,18.66
180000.0,47.5118,-122.348,623049094,269699.25,89699.25,49.83
340000.0,47.3595,-122.323,9536601295,337095.3,-2904.7,-0.85
662990.0,47.5797,-122.405,6372000060,439491.32,-223498.68,-33.71
665000.0,47.5442,-122.396,7436000205,505265.49,-159734.51,-24.02
385000.0,47.5312,-122.04,2824069180,315370.13,-69629.87,-18.09
539950.0,47.6243,-122.094,8563030500,602628.71,62678.71,11.61
955000.0,47.7064,-121.981,2526069095,1213616.54,258616.54,27.08
370000.0,47.7159,-122.165,2592400400,408193.67,38193.67,10.32
605000.0,47.7422,-122.245,1326049130,646292.39,41292.39,6.83
512500.0,47.7682,-122.261,4140090110,573119.01,60619.01,11.83
235000.0,47.4337,-122.329,3223049073,234201.14,-798.86,-0.34
430000.0,47.3686,-122.059,3303860160,474809.44,44809.44,10.42
370000.0,47.7438,-122.315,3432500760,405049.19,35049.19,9.47
234999.0,47.4493,-122.274,5379805475,239935.06,4936.06,2.1
295000.0,47.3552,-122.015,5104510540,274050.23,-20949.77,-7.1
