price,latitude,longitude,id,price_prediction,price_difference,price_difference_percent
600000.0,47.6198,-122.105,1066000290,647210.75,47210.75,7.87
760000.0,47.6945,-122.292,5652600065,656052.1,-103947.9,-13.68
415000.0,47.5086,-122.258,393000045,670556.77,255556.77,61.58
280500.0,47.4283,-122.323,4438000075,248823.06,-31676.94,-11.29
1600000.0,47.70399999999999,-122.245,3761100180,1179079.61,-420920.39,-26.31
539000.0,47.7382,-121.975,255520150,693909.3,154909.3,28.74
660000.0,47.7446,-122.193,4178600040,717473.77,57473.77,8.71
391000.0,47.4861,-122.161,2325400170,403368.52,12368.52,3.16
310000.0,47.355,-122.059,3023000050,333420.6,23420.6,7.56
640000.0,47.5595,-122.019,1150000200,706064.46,66064.46,10.32
425000.0,47.5158,-121.873,7853360620,270316.56,-154683.44,-36.4
749400.0,47.719,-122.114,4188000670,935528.71,186128.71,24.84
1260000.0,47.5909,-122.384,9273200145,1323932.29,63932.29,5.07
733000.0,47.6816,-122.31,9547205260,553304.94,-179695.06,-24.52
563950.0,47.4857,-122.153,5045700470,635725.79,71775.79,12.73
506000.0,47.6853,-122.293,7977200995,470688.33,-35311.67,-6.98
515000.0,47.6668,-122.285,2436700655,557533.51,42533.51,8.26
825000.0,47.682,-122.348,3362400640,630524.62,-194475.38,-23.57
385000.0,47.6273,-122.062,7715800570,344413.15,-40586.85,-10.54
535000.0,47.7163,-122.229,6301800020,573127.57,38127.57,7.13
865000.0,47.5432,-121.952,2924079044,757860.16,-107139.84,-12.39
467000.0,47.7428,-122.183,7016310270,507303.95,40303.95,8.63
325000.0,47.532,-121.761,2424410110,195064.79,-129935.21,-39.98
430000.0,47.7351,-122.323,7568700740,607313.84,177313.84,41.24
294350.0,47.5238,-122.355,7899800120,320967.01,26617.01,9.04
327000.0,47.359,-122.082,1760650880,269790.55,-57209.45,-17.5
620000.0,47.5832,-122.02,1024069063,483270.59,-136729.41,-22.05
1600000.0,47.544,-122.126,2624059036,1545266.31,-54733.69,-3.42
210000.0,47.5093,-122.184,3542300060,323480.07,113480.07,54.04
457000.0,47.5331,-121.855,7853220610,537676.89,80676.89,17.65
590000.0,47.5441,-122.172,6308000020,694826.65,104826.65,17.77
585000.0,47.7623,-122.165,7859960250,662834.97,77834.97,13.31
1200000.0,47.7735,-122.386,7281300010,1240574.75,40574.75,3.38
550000.0,47.5204,-122.206,3342101785,692080.82,142080.82,25.83
490000.0,47.5689,-122.393,5742600090,343996.89,-146003.11,-29.8
450000.0,47.6911,-122.348,6046401105,408227.49,-41772.51,-9.28
264950.0,47.4935,-122.333,1446800181,280290.08,15340.08,5.79
1330000.0,47.6292,-122.312,1337800665,1155043.72,-174956.28,-13.15
200000.0,47.3191,-122.18,3056700150,99737.09,-100262.91,-50.13
299950.0,47.7372,-121.981,2131701410,335280.7,35330.7,11.78
823000.0,47.6802,-122.361,1623300055,626603.05,-196396.95,-23.86
485000.0,47.4823,-121.772,1442870420,408607.61,-76392.39,-15.75
313100.0,47.5068,-122.191,3343901848,490065.84,176965.84,56.52
1080000.0,47.5458,-122.227,2469000010,774417.79,-305582.21,-28.29
677100.0,47.6496,-122.083,3275890310,710241.69,33141.69,4.89
461500.0,47.5339,-122.284,3395070980,662898.29,201398.29,43.64
240000.0,47.3729,-122.295,1951100110,203533.23,-36466.77,-15.19
285000.0,47.5441,-122.304,3058600050,431624.79,146624.79,51.45
291500.0,47.3592,-122.076,8648220270,249467.54,-42032.46,-14.42
425000.0,47.6363,-122.368,7011201106,385669.28,-39330.72,-9.25
850000.0,47.7187,-122.024,8682292190,693863.35,-156136.65,-18.37
580000.0,47.7338,-122.169,3876311490,691111.19,111111.19,19.16
340500.0,47.5007,-122.223,1180000885,791366.92,450866.92,132.41
860000.0,47.7067,-122.131,3825310180,1201560.14,341560.14,39.72
225000.0,47.317,-122.325,7941600390,163017.2,-61982.8,-27.55
506400.0,47.5329,-122.173,6388910360,588014.97,81614.97,16.12
373000.0,47.7358,-122.319,6703700025,381422.46,8422.46,2.26
325000.0,47.5135,-122.257,7129302235,385988.58,60988.58,18.77
650000.0,47.6726,-122.298,1868901190,594466.79,-55533.21,-8.54
277950.0,47.2676,-122.256,1389600080,88812.92,-189137.08,-68.05
313000.0,47.5961,-122.305,7128300855,429550.9,116550.9,37.24
635000.0,47.5446,-122.017,3629700090,501987.09,-133012.91,-20.95
564950.0,47.7401,-122.226,3574770030,599497.27,34547.27,6.12
214946.0,47.3655,-122.08,2916600110,269868.3,54922.3,25.55
270000.0,47.3598,-122.157,5466750140,251041.65,-18958.35,-7.02
182568.0,47.5669,-122.297,6056100160,389837.33,207269.33,113.53
280500.0,47.4118,-122.314,2008000420,265866.56,-14633.44,-5.22
412500.0,47.5206,-121.868,7853320950,229573.27,-182926.73,-44.35
257000.0,47.552,-122.29,9331800580,366172.99,109172.99,42.48
659950.0,47.6423,-122.375,2770604079,643453.83,-16496.17,-2.5
233500.0,47.2903,-122.214,7140600190,102178.9,-131321.1,-56.24
580000.0,47.5782,-122.292,5700001100,656123.45,76123.45,13.12
470000.0,47.7735,-122.273,3459000050,508989.57,38989.57,8.3
1060000.0,47.6102,-121.993,1437580600,1091879.98,31879.98,3.01
320000.0,47.5497,-122.295,7857001225,427526.12,107526.12,33.6
3300000.0,47.5675,-122.189,6072800246,3086342.55,-213657.45,-6.47
1070000.0,47.5884,-122.291,1250202145,1195475.35,125475.35,11.73
718500.0,47.7029,-122.171,2564900470,785992.09,67492.09,9.39
450000.0,47.5478,-122.0,3630000080,385934.09,-64065.91,-14.24
268000.0,47.4725,-122.187,2475200080,345525.06,77525.06,28.93
419000.0,47.5049,-122.239,4058800135,390379.6,-28620.4,-6.83
246000.0,47.3155,-122.364,1938400040,204790.07,-41209.93,-16.75
295000.0,47.755,-122.317,6163901383,245803.42,-49196.58,-16.68
300000.0,47.7276,-122.307,6381502155,390867.43,90867.43,30.29
810000.0,47.6821,-122.267,9294300495,842381.41,32381.41,4.0
465750.0,47.6357,-122.123,7376300060,475522.39,9772.39,2.1
538500.0,47.536,-121.877,7852090180,474915.65,-63584.35,-11.81
670000.0,47.6603,-122.087,9510910250,607687.1,-62312.9,-9.3
765000.0,47.69,-122.097,3275870080,861874.87,96874.87,12.66
819000.0,47.3429,-122.33,521049200,830591.85,11591.85,1.42
775000.0,47.6496,-122.041,1668500100,960522.48,185522.48,23.94
279900.0,47.3215,-122.399,3210200395,-6645.98,-286545.98,-102.37
335000.0,47.5181,-122.364,3624039150,316271.29,-18728.71,-5.59
440000.0,47.5689,-122.284,8121100255,447321.44,7321.44,1.66
250000.0,47.349,-122.024,2781250610,131301.35,-118698.65,-47.48
385000.0,47.7733,-122.317,3971700580,302331.35,-82668.65,-21.47
242000.0,47.4807,-122.29,8864000425,385671.52,143671.52,59.37
895000.0,47.6393,-122.311,2125049139,921359.24,26359.24,2.95
200000.0,47.4815,-122.339,1823049178,194840.19,-5159.81,-2.58
318000.0,47.4715,-122.33,7366100080,468230.01,150230.01,47.24
490600.0,47.3036,-122.34,7298000090,540375.85,49775.85,10.15
230000.0,47.3093,-122.385,8732030080,172198.05,-57801.95,-25.13
967000.0,47.6785,-122.351,2331300025,630487.84,-336512.16,-34.8
348000.0,47.5723,-122.309,3726800220,490216.57,142216.57,40.87
798800.0,47.5299,-122.203,518500610,794671.31,-4128.69,-0.52
255000.0,47.4565,-122.276,5379800500,137277.25,-117722.75,-46.17
765000.0,47.6033,-122.287,4003000053,802122.64,37122.64,4.85
260000.0,47.5159,-122.258,7129302555,355221.88,95221.88,36.62
900000.0,47.6445,-122.167,6669100070,1488671.4,588671.4,65.41
1110000.0,47.5655,-122.114,8965500880,1194390.4,84390.4,7.6
710000.0,47.6501,-122.395,6821600005,542919.91,-167080.09,-23.53
630500.0,47.6337,-122.28,5318101185,547878.91,-82621.09,-13.1
950000.0,47.6117,-122.164,2332700060,850905.99,-99094.01,-10.43
419950.0,47.4544,-122.36,3055800020,210625.55,-209324.45,-49.85
707000.0,47.4274,-122.28,239000155,803604.14,96604.14,13.66
1090000.0,47.56100000000001,-122.226,3317500030,1068826.56,-21173.44,-1.94
1150000.0,47.6427,-122.304,8805900430,810164.62,-339835.38,-29.55
335000.0,47.5329,-122.294,7338402690,380344.99,45344.99,13.54
215000.0,47.3248,-122.142,6600400370,213724.77,-1275.23,-0.59
434900.0,47.6326,-122.033,6817800220,347311.53,-87588.47,-20.14
700000.0,47.5896,-122.083,7527200030,761453.26,61453.26,8.78
430000.0,47.3117,-122.254,3914000095,827593.46,397593.46,92.46
288000.0,47.452,-122.177,1432400335,292985.93,4985.93,1.73
1820000.0,47.6491,-122.201,1725059136,1771196.21,-48803.79,-2.68
817000.0,47.6431,-122.359,2652500285,700707.48,-116292.52,-14.23
226500.0,47.3586,-122.074,8648220150,233450.18,6950.18,3.07
294000.0,47.5684,-122.314,3679400474,385207.61,91207.61,31.02
545000.0,47.4054,-122.03,8567300140,721321.71,176321.71,32.35
498000.0,47.6949,-122.21,1245500286,351751.64,-146248.36,-29.37
210000.0,47.2105,-121.989,1917300260,125382.15,-84617.85,-40.29
371000.0,47.5241,-122.199,3342700610,413744.51,42744.51,11.52
380000.0,47.356,-122.057,3023000200,352290.14,-27709.86,-7.29
317500.0,47.2599,-122.256,629650030,128870.67,-188629.33,-59.41
1250000.0,47.5373,-122.224,5451200600,854101.32,-395898.68,-31.67
935000.0,47.7475,-122.364,7785350010,825497.6,-109502.4,-11.71
279000.0,47.4206,-122.155,322059264,471823.12,192823.12,69.11
365250.0,47.7611,-122.233,982850010,362672.01,-2577.99,-0.71
740000.0,47.644,-122.319,1959700550,812641.71,72641.71,9.82
370950.0,47.3738,-122.161,2222059052,360072.61,-10877.39,-2.93
323000.0,47.7404,-122.11,1775920350,371582.27,48582.27,15.04
259500.0,47.4179,-122.181,6624010010,309388.19,49888.19,19.22
351358.0,47.5526,-121.998,8929000060,351760.43,402.43,0.11
254950.0,47.3676,-122.046,1545806720,330861.83,75911.83,29.78
805500.0,47.6245,-122.193,1266200015,609055.6,-196444.4,-24.39
360000.0,47.3304,-122.179,1865000040,461799.04,101799.04,28.28
725000.0,47.5072,-122.112,4309700190,798904.06,73904.06,10.19
262500.0,47.5164,-122.268,7131300031,388150.8,125650.8,47.87
605000.0,47.6878,-122.342,625049318,532446.61,-72553.39,-11.99
752000.0,47.5483,-122.261,8835400290,819370.53,67370.53,8.96
270500.0,47.3715,-122.29,7633400110,274661.31,4161.31,1.54
1320000.0,47.5487,-122.126,4139900210,1360983.38,40983.38,3.1
676000.0,47.6786,-122.389,2856101540,476232.59,-199767.41,-29.55
256500.0,47.4368,-122.165,984210170,381888.48,125388.48,48.88
212000.0,47.2057,-122.003,2320069089,24837.36,-187162.64,-88.28
189000.0,47.4497,-122.176,1432400065,213378.39,24378.39,12.9
425000.0,47.5454,-121.997,3629920300,285974.75,-139025.25,-32.71
359950.0,47.3898,-122.154,1786640030,402555.99,42605.99,11.84
168000.0,47.5264,-122.366,880000005,340906.45,172906.45,102.92
323000.0,47.6475,-122.397,6821102350,397672.03,74672.03,23.12
310000.0,47.4602,-122.171,1431700280,487568.97,177568.97,57.28
610000.0,47.5449,-122.215,3024059078,651968.16,41968.16,6.88
249000.0,47.5317,-122.37,8128700005,280004.08,31004.08,12.45
425000.0,47.5448,-122.32,2734101055,540931.1,115931.1,27.28
615000.0,47.7631,-122.093,1774230300,720045.53,105045.53,17.08
1010000.0,47.6782,-122.365,2880100160,858423.28,-151576.72,-15.01
249950.0,47.51300000000001,-122.358,7211400525,302201.71,52251.71,20.9
207000.0,47.4901,-122.303,923049378,373671.96,166671.96,80.52
472000.0,47.4304,-121.841,3123089027,501890.45,29890.45,6.33
500000.0,47.7721,-122.235,3818400050,556007.51,56007.51,11.2
540000.0,47.3545,-122.011,5104511250,640695.96,100695.96,18.65
259950.0,47.4658,-122.184,8645501091,332071.45,72121.45,27.74
525000.0,47.5637,-122.085,5423030300,558009.31,33009.31,6.29
465000.0,47.6683,-122.362,1225039052,686297.02,221297.02,47.59
555000.0,47.6775,-122.372,5200100125,556040.52,1040.52,0.19
218000.0,47.4624,-122.185,1432600100,264888.17,46888.17,21.51
1300000.0,47.6763,-122.267,8924100372,1173288.64,-126711.36,-9.75
932800.0,47.6919,-122.294,5363200200,800200.39,-132599.61,-14.22
420000.0,47.588,-122.304,1822300040,477481.52,57481.52,13.69
1410000.0,47.5617,-122.158,7856400300,1483026.87,73026.87,5.18
468000.0,47.773,-122.371,2110900050,455223.58,-12776.42,-2.73
399000.0,47.7623,-122.256,3815500045,546919.1,147919.1,37.07
235000.0,47.3604,-122.111,2569600150,287774.87,52774.87,22.46
1230000.0,47.7225,-122.126,2326059080,1128792.98,-101207.02,-8.23
473000.0,47.4065,-122.207,3791410210,902607.69,429607.69,90.83
1580000.0,47.5838,-122.246,5093301285,1117258.37,-462741.63,-29.29
181000.0,47.5798,-122.306,3080000005,460489.11,279489.11,154.41
450000.0,47.7088,-122.202,3558910490,486727.42,36727.42,8.16
761000.0,47.6235,-122.306,4400200057,641029.64,-119970.36,-15.76
297500.0,47.3131,-122.392,8732020440,232056.06,-65443.94,-22.0
560000.0,47.7099,-122.229,6977000080,705907.89,145907.89,26.05
349950.0,47.4486,-122.194,3811300110,336015.7,-13934.3,-3.98
203000.0,47.4167,-122.322,2946003580,179145.06,-23854.94,-11.75
149900.0,47.3782,-122.319,3530530110,196300.14,46400.14,30.95
390000.0,47.5302,-121.746,2624089181,190577.98,-199422.02,-51.13
326188.0,47.64,-121.966,203900380,295442.88,-30745.12,-9.43
300000.0,47.7248,-122.162,8835210130,419751.2,119751.2,39.92
475000.0,47.7035,-121.894,2726079103,754383.45,279383.45,58.82
725000.0,47.4782,-122.035,2616800480,806197.76,81197.76,11.2
255000.0,47.3099,-122.362,6386700300,99840.29,-155159.71,-60.85
385000.0,47.5659,-122.284,7950302150,432919.45,47919.45,12.45
432000.0,47.6136,-122.121,4038500330,523406.44,91406.44,21.16
260000.0,47.3498,-122.037,2025701360,276954.09,16954.09,6.52
293000.0,47.4608,-122.065,1471701470,352147.12,59147.12,20.19
728000.0,47.6205,-122.291,1778500015,716586.9,-11413.1,-1.57
540000.0,47.5164,-121.875,7853360480,367455.54,-172544.46,-31.95
120000.0,47.3865,-122.217,2621600015,166685.8,46685.8,38.9
475000.0,47.6522,-122.366,7443000985,483151.81,8151.81,1.72
750000.0,47.4996,-122.378,6329000190,770372.82,20372.82,2.72
1620000.0,47.5605,-122.158,7856400240,1616853.97,-3146.03,-0.19
660000.0,47.6348,-122.06,7504030090,812898.52,152898.52,23.17
449228.0,47.5897,-122.179,424059100,812984.97,363756.97,80.97
335000.0,47.7355,-122.231,4189800050,426532.62,91532.62,27.32
530000.0,47.6323,-122.029,8078400010,507019.14,-22980.86,-4.34
1080000.0,47.5866,-122.116,7922900040,1307727.01,227727.01,21.09
847700.0,47.5503,-122.081,1778350160,1157700.68,310000.68,36.57
765000.0,47.6373,-122.042,1829300260,900627.73,135627.73,17.73
1380000.0,47.5503,-122.102,4139480200,1598555.71,218555.71,15.84
269000.0,47.3838,-122.026,6679000390,258369.56,-10630.44,-3.95
298900.0,47.3451,-122.209,301401620,214320.68,-84579.32,-28.3
2650000.0,47.6899,-122.217,3126059027,1782249.83,-867750.17,-32.75
325000.0,47.7263,-122.229,3755000310,411169.7,86169.7,26.51
535000.0,47.6815,-122.382,7518504291,455569.88,-79430.12,-14.85
455000.0,47.4369,-122.111,1310430400,749497.96,294497.96,64.72
525000.0,47.7709,-122.297,6042000090,590507.24,65507.24,12.48
1800000.0,47.5466,-122.197,3343302110,1303883.02,-496116.98,-27.56
380000.0,47.1991,-122.013,2620069113,486944.76,106944.76,28.14
1330000.0,47.7139,-122.106,9578050120,1338067.45,8067.45,0.61
453000.0,47.6293,-122.121,686300930,577921.11,124921.11,27.58
826000.0,47.5882,-122.295,272000945,970686.02,144686.02,17.52
460000.0,47.5376,-122.292,7857003046,427594.16,-32405.84,-7.04
282000.0,47.3112,-122.376,8731901610,292065.58,10065.58,3.57
621500.0,47.596,-122.08,624069098,604351.07,-17148.93,-2.76
225000.0,47.4342,-122.17,984000410,435021.79,210021.79,93.34
355000.0,47.5003,-122.156,7303100210,373810.02,18810.02,5.3
265000.0,47.4861,-122.251,1423049029,339745.66,74745.66,28.21
172000.0,47.5285,-122.354,2113700825,308719.64,136719.64,79.49
352500.0,47.7672,-122.348,7283900521,346380.49,-6119.51,-1.74
420000.0,47.7321,-122.353,2419600005,434336.85,14336.85,3.41
1300000.0,47.6585,-122.273,6613000140,1148508.98,-151491.02,-11.65
330000.0,47.3824,-122.207,2215450100,400600.45,70600.45,21.39
799900.0,47.68899999999999,-122.196,3982700250,845821.85,45921.85,5.74
440000.0,47.7077,-122.299,2826049023,450779.8,10779.8,2.45
394000.0,47.5169,-121.878,7853340610,326532.26,-67467.74,-17.12
1090000.0,47.7049,-122.224,3754501205,1211223.18,121223.18,11.12
589000.0,47.6496,-122.403,6822100030,432777.67,-156222.33,-26.52
1100000.0,47.5476,-122.219,7511000050,981636.22,-118363.78,-10.76
370000.0,47.4787,-122.23,2143700830,421201.88,51201.88,13.84
825000.0,47.6704,-122.183,3897100640,832322.88,7322.88,0.89
861111.0,47.606,-122.052,6453550090,957670.56,96559.56,11.21
449000.0,47.5387,-122.266,2624049103,362494.03,-86505.97,-19.27
197500.0,47.5525,-122.277,3330500705,388482.33,190982.33,96.7
286300.0,47.4789,-121.779,1151100165,203739.3,-82560.7,-28.84
235000.0,47.5163,-122.268,7131300032,394585.1,159585.1,67.91
445830.0,47.7557,-122.22,3709500180,513884.01,68054.01,15.26
2230000.0,47.5285,-122.205,518500460,1537490.12,-692509.88,-31.05
989900.0,47.5749,-122.213,5460900120,937830.5,-52069.5,-5.26
389950.0,47.5294,-122.386,3013300510,313036.61,-76913.39,-19.72
2190000.0,47.6193,-122.229,2525049259,1372473.98,-817526.02,-37.33
455000.0,47.7453,-122.129,1136100072,514106.67,59106.67,12.99
655000.0,47.6119,-122.011,1854900240,621427.1,-33572.9,-5.13
330000.0,47.5634,-122.298,6056100295,434975.02,104975.02,31.81
427000.0,47.4487,-121.981,8645900080,398391.81,-28608.19,-6.7
382500.0,47.4206,-122.183,3216900070,458272.48,75772.48,19.81
555000.0,47.6648,-122.363,1982200015,549480.2,-5519.8,-0.99
629000.0,47.6408,-122.403,1370803820,489724.34,-139275.66,-22.14
380000.0,47.3117,-122.083,9113600210,330095.45,-49904.55,-13.13
454000.0,47.5694,-122.395,5014000215,390404.13,-63595.87,-14.01
385000.0,47.4058,-121.994,1222069094,428575.79,43575.79,11.32
925000.0,47.6754,-122.307,8825900020,716860.77,-208139.23,-22.5
575000.0,47.5339,-121.854,7853220740,648054.69,73054.69,12.71
678500.0,47.5215,-122.383,2483200060,724928.65,46428.65,6.84
320000.0,47.4805,-122.178,4307350990,349631.81,29631.81,9.26
401000.0,47.5631,-122.091,9202650040,350162.28,-50837.72,-12.68
562500.0,47.5357,-122.179,4113800550,690031.34,127531.34,22.67
948000.0,47.5635,-122.032,3299610260,820904.63,-127095.37,-13.41
639000.0,47.7224,-122.101,3396200090,610545.73,-28454.27,-4.45
559900.0,47.7033,-122.322,5101408835,473164.49,-86735.51,-15.49
390000.0,47.7109,-122.311,8901000445,443561.4,53561.4,13.73
279000.0,47.3691,-122.074,7760400900,300688.49,21688.49,7.77
1060000.0,47.4543,-121.778,8835770330,929465.08,-130534.92,-12.31
355000.0,47.543,-122.299,7857004225,477903.43,122903.43,34.62
442500.0,47.6264,-122.058,7715800310,397089.14,-45410.86,-10.26
680000.0,47.5525,-121.99,3629980860,557171.27,-122828.73,-18.06
895000.0,47.6895,-122.052,9290850950,941309.75,46309.75,5.17
689000.0,47.5606,-122.184,4036100175,737306.18,48306.18,7.01
600000.0,47.6696,-122.149,1842300050,554451.89,-45548.11,-7.59
260000.0,47.3129,-122.39,8732020310,199879.06,-60120.94,-23.12
690000.0,47.6253,-122.027,1939130070,692979.6,2979.6,0.43
192500.0,47.3555,-122.175,3546000340,199805.88,7305.88,3.8
528000.0,47.5352,-122.38,2492200280,392951.48,-135048.52,-25.58
1070000.0,47.7246,-122.059,624110810,961201.81,-108798.19,-10.17
1350000.0,47.61600000000001,-122.239,3625049079,815699.65,-534300.35,-39.58
1530000.0,47.699,-122.206,3758900075,1441414.82,-88585.18,-5.79
470000.0,47.6939,-122.348,9266700256,558076.29,88076.29,18.74
315000.0,47.5275,-122.321,7883603965,440507.37,125507.37,39.84
245000.0,47.7308,-122.194,9477100620,430777.95,185777.95,75.83
700000.0,47.5742,-122.379,8701600510,648537.98,-51462.02,-7.35
646000.0,47.5615,-122.131,9346920260,674672.32,28672.32,4.44
600000.0,47.4827,-122.135,3304300380,770464.75,170464.75,28.41
445950.0,47.7321,-122.195,9477100060,495339.1,49389.1,11.08
215000.0,47.39,-122.166,8731730710,277021.68,62021.68,28.85
270000.0,47.3339,-122.055,3832050760,231920.31,-38079.69,-14.1
545000.0,47.4704,-122.076,4048400191,398222.14,-146777.86,-26.93
552100.0,47.6126,-122.313,7234600098,585393.7,33293.7,6.03
360000.0,47.7322,-122.207,6918730130,454873.3,94873.3,26.35
839000.0,47.5861,-122.112,627300190,869412.19,30412.19,3.62
185000.0,47.4887,-122.344,7796600085,280614.26,95614.26,51.68
1300000.0,47.5821,-122.247,2175100205,1104548.95,-195451.05,-15.03
429000.0,47.5293,-122.371,4363700365,410973.13,-18026.87,-4.2
430000.0,47.5059,-122.149,8079040320,507692.15,77692.15,18.07
535000.0,47.5323,-122.383,2490200620,338373.27,-196626.73,-36.75
615000.0,47.631,-122.052,7504020610,638565.08,23565.08,3.83
344000.0,47.6896,-122.307,2887700875,427352.02,83352.02,24.23
502000.0,47.5256,-122.392,9169100130,537910.97,35910.97,7.15
420000.0,47.7196,-122.197,3955800080,461081.11,41081.11,9.78
439995.0,47.76,-122.34,3705900238,398973.29,-41021.71,-9.32
407500.0,47.7223,-122.321,6414100721,383520.49,-23979.51,-5.88
268000.0,47.404,-122.191,6700400140,303871.64,35871.64,13.38
325000.0,47.3017,-122.349,9264960340,373644.27,48644.27,14.97
295000.0,47.497,-121.78,8570900328,188311.55,-106688.45,-36.17
335000.0,47.5299,-122.357,4302700445,362849.32,27849.32,8.31
179900.0,47.3238,-122.14,6600410480,46989.57,-132910.43,-73.88
1700000.0,47.6221,-122.29,6600000050,1290093.58,-409906.42,-24.11
510500.0,47.5874,-122.136,6751300130,491702.47,-18797.53,-3.68
1040000.0,47.6938,-122.213,1245500690,705548.16,-334451.84,-32.16
1050000.0,47.5319,-122.238,5451300105,1322603.64,272603.64,25.96
419000.0,47.6022,-122.134,2207200675,535667.37,116667.37,27.84
344950.0,47.4428,-122.134,1328330510,496949.52,151999.52,44.06
462500.0,47.5173,-122.286,603000555,425916.27,-36583.73,-7.91
185000.0,47.3027,-122.376,1099600220,18968.46,-166031.54,-89.75
667750.0,47.6696,-122.324,3856904655,497885.81,-169864.19,-25.44
606150.0,47.6208,-122.099,8563010540,551616.96,-54533.04,-9.0
730000.0,47.7368,-122.208,745500010,979503.19,249503.19,34.18
289950.0,47.39100000000001,-122.316,1448800010,150090.73,-139859.27,-48.24
990000.0,47.692,-122.338,3047700105,999112.37,9112.37,0.92
1570000.0,47.632,-122.289,1118001370,903969.62,-666030.38,-42.42
602000.0,47.6626,-122.141,7922710690,820373.65,218373.65,36.27
360000.0,47.7347,-122.192,9477001350,426818.91,66818.91,18.56
506950.0,47.5342,-121.868,7852020720,380439.18,-126510.82,-24.96
218450.0,47.4749,-122.339,4330600301,216140.08,-2309.92,-1.06
625000.0,47.5171,-121.876,7853370250,763837.19,138837.19,22.21
317000.0,47.5532,-122.372,9284801100,296772.63,-20227.37,-6.38
824000.0,47.6375,-122.388,2771604190,958945.89,134945.89,16.38
700000.0,47.6922,-122.371,6638900461,610339.45,-89660.55,-12.81
742000.0,47.6177,-122.308,7234601198,657493.35,-84506.65,-11.39
297000.0,47.4663,-122.363,2966800010,286189.26,-10810.74,-3.64
235000.0,47.5365,-122.378,4319200620,327523.05,92523.05,39.37
1190000.0,47.637,-122.361,1794501390,792821.56,-397178.44,-33.38
555565.0,47.6602,-122.188,3041700090,685799.25,130234.25,23.44
236000.0,47.3357,-122.305,6603000030,126875.52,-109124.48,-46.24
286000.0,47.4006,-122.162,2517010230,314723.53,28723.53,10.04
810000.0,47.6136,-122.041,5411600210,1066733.89,256733.89,31.7
389000.0,47.5426,-121.879,7853270940,263593.8,-125406.2,-32.24
235750.0,47.5036,-122.362,8151600610,198326.54,-37423.46,-15.87
375000.0,47.7216,-121.907,2126079124,455972.76,80972.76,21.59
718000.0,47.4843,-121.719,1223089077,431089.74,-286910.26,-39.96
780000.0,47.5861,-122.295,1498303700,801321.68,21321.68,2.73
235000.0,47.551,-122.289,2341300115,346654.18,111654.18,47.51
330000.0,47.5278,-122.063,3224069026,310170.72,-19829.28,-6.01
440000.0,47.451,-122.365,4335000030,341118.98,-98881.02,-22.47
1130000.0,47.6583,-122.273,6613000015,1060680.34,-69319.66,-6.13
295000.0,47.3317,-122.365,8937600080,233856.39,-61143.61,-20.73
925000.0,47.6351,-122.165,1089000190,882824.6,-42175.4,-4.56
140000.0,47.3217,-122.317,7875200005,90194.49,-49805.51,-35.58
729500.0,47.5818,-122.402,9385200045,609883.73,-119616.27,-16.4
875000.0,47.6835,-122.342,9482700475,735264.02,-139735.98,-15.97
368250.0,47.6191,-122.043,1954420170,527111.04,158861.04,43.14
1000000.0,47.6304,-122.309,1337800220,854981.84,-145018.16,-14.5
210000.0,47.4949,-122.338,723049219,218959.12,8959.12,4.27
236775.0,47.3116,-122.4,1898310100,184930.39,-51844.61,-21.9
633100.0,47.6303,-121.99,205000450,622459.27,-10640.73,-1.68
320000.0,47.7179,-121.403,774101755,55347.63,-264652.37,-82.7
801501.0,47.621,-122.151,2159800120,807460.55,5959.55,0.74
105500.0,47.4611,-122.324,2023049218,65185.55,-40314.45,-38.21
831000.0,47.5937,-122.172,9541600350,797384.29,-33615.71,-4.05
343500.0,47.4872,-122.144,5637200150,360107.45,16607.45,4.83
575000.0,47.6679,-122.165,1241500155,636840.63,61840.63,10.75
1840000.0,47.5707,-122.217,4457300005,1223640.61,-616359.39,-33.5
520000.0,47.4823,-122.031,2616800050,620098.16,100098.16,19.25
252000.0,47.3634,-122.046,1545805460,221963.19,-30036.81,-11.92
899000.0,47.6853,-122.21,3885802136,666747.28,-232252.72,-25.83
402000.0,47.5909,-122.297,1032000079,415231.12,13231.12,3.29
800000.0,47.5095,-122.247,4058801702,1622536.18,822536.18,102.82
245700.0,47.3733,-122.289,9835801000,294098.02,48398.02,19.7
349950.0,47.3485,-122.301,3260810590,309747.3,-40202.7,-11.49
390000.0,47.534,-122.376,9269200150,404027.17,14027.17,3.6
227064.0,47.54,-122.275,1105000745,501736.03,274672.03,120.97
650000.0,47.6952,-122.39,3526039074,529289.87,-120710.13,-18.57
383000.0,47.7688,-122.238,114101055,489826.45,106826.45,27.89
413800.0,47.7188,-122.024,8682302030,402264.74,-11535.26,-2.79
650000.0,47.6353,-122.124,6696800030,647197.53,-2802.47,-0.43
675000.0,47.677,-122.165,425059024,680609.06,5609.06,0.83
350000.0,47.3528,-122.057,2215901650,379013.16,29013.16,8.29
534000.0,47.6056,-122.305,9126100850,538022.29,4022.29,0.75
333500.0,47.7736,-122.214,3775300030,381296.9,47796.9,14.33
750000.0,47.5898,-121.989,629420260,727821.28,-22178.72,-2.96
368000.0,47.4535,-122.361,4335000145,320656.94,-47343.06,-12.86
570000.0,47.7692,-122.128,226059103,522655.81,-47344.19,-8.31
177000.0,47.3695,-122.081,8651430870,194803.28,17803.28,10.06
